trip_id,arrival_time,departure_time,stop_id,stop_sequence
T287,2025-03-03T08:54:29,2025-03-03T08:55:08,S011,11
T287,2025-03-03T08:58:28,2025-03-03T08:58:56,S012,12
T288,2025-03-03T08:18:00,2025-03-03T08:18:41,S012,1
T288,2025-03-03T08:22:55,2025-03-03T08:23:25,S011,2
T288,2025-03-03T08:27:47,2025-03-03T08:28:19,S010,3
T288,2025-03-03T08:31:56,2025-03-03T08:32:19,S009,4
T288,2025-03-03T08:37:35,2025-03-03T08:38:15,S008,5
T288,2025-03-03T08:41:33,2025-03-03T08:41:51,S007,6
T288,2025-03-03T08:45:07,2025-03-03T08:45:48,S006,7
T288,2025-03-03T08:49:36,2025-03-03T08:50:15,S005,8
T288,2025-03-03T08:54:31,2025-03-03T08:55:08,S004,9
T288,2025-03-03T09:00:26,2025-03-03T09:01:05,S003,10
T288,2025-03-03T09:06:20,2025-03-03T09:06:49,S002,11
T288,2025-03-03T09:12:11,2025-03-03T09:12:26,S001,12
T289,2025-03-03T08:42:00,2025-03-03T08:42:33,S001,1
T289,2025-03-03T08:47:51,2025-03-03T08:48:29,S002,2
T289,2025-03-03T08:52:40,2025-03-03T08:53:00,S003,3
T289,2025-03-03T08:57:34,2025-03-03T08:58:01,S004,4
T289,2025-03-03T09:02:26,2025-03-03T09:02:45,S005,5
T289,2025-03-03T09:07:51,2025-03-03T09:08:28,S006,6
T289,2025-03-03T09:13:06,2025-03-03T09:13:39,S007,7
T289,2025-03-03T09:18:41,2025-03-03T09:19:01,S008,8
T289,2025-03-03T09:23:57,2025-03-03T09:24:15,S009,9
T289,2025-03-03T09:28:59,2025-03-03T09:29:15,S010,10
T289,2025-03-03T09:32:43,2025-03-03T09:33:10,S011,11
T289,2025-03-03T09:38:39,2025-03-03T09:39:11,S012,12
T290,2025-03-03T09:00:00,2025-03-03T09:00:44,S012,1
T290,2025-03-03T09:06:07,2025-03-03T09:06:24,S011,2
T290,2025-03-03T09:10:27,2025-03-03T09:10:48,S010,3
T290,2025-03-03T09:14:48,2025-03-03T09:15:17,S009,4
T290,2025-03-03T09:20:34,2025-03-03T09:21:02,S008,5
T290,2025-03-03T09:24:19,2025-03-03T09:24:45,S007,6
T290,2025-03-03T09:29:34,2025-03-03T09:30:00,S006,7
T290,2025-03-03T09:33:53,2025-03-03T09:34:30,S005,8
T290,2025-03-03T09:38:38,2025-03-03T09:39:20,S004,9
T290,2025-03-03T09:44:11,2025-03-03T09:44:29,S003,10
T290,2025-03-03T09:49:00,2025-03-03T09:49:18,S002,11
T290,2025-03-03T09:54:43,2025-03-03T09:55:13,S001,12
T291,2025-03-03T09:19:00,2025-03-03T09:19:23,S001,1
T291,2025-03-03T09:23:42,2025-03-03T09:24:20,S002,2
T291,2025-03-03T09:28:44,2025-03-03T09:28:59,S003,3
T291,2025-03-03T09:32:25,2025-03-03T09:32:41,S004,4
T291,2025-03-03T09:37:14,2025-03-03T09:37:47,S005,5
T291,2025-03-03T09:42:20,2025-03-03T09:43:00,S006,6
T291,2025-03-03T09:46:27,2025-03-03T09:46:54,S007,7
T291,2025-03-03T09:51:04,2025-03-03T09:51:43,S008,8
T291,2025-03-03T09:56:24,2025-03-03T09:56:43,S009,9
T291,2025-03-03T10:01:30,2025-03-03T10:01:55,S010,10
T291,2025-03-03T10:07:07,2025-03-03T10:07:39,S011,11
T291,2025-03-03T10:12:14,2025-03-03T10:12:37,S012,12
T298,2025-03-03T07:02:00,2025-03-03T07:02:15,S024,1
T298,2025-03-03T07:06:47,2025-03-03T07:07:16,S023,2
T298,2025-03-03T07:11:11,2025-03-03T07:11:55,S022,3
T298,2025-03-03T07:15:58,2025-03-03T07:16:19,S021,4
T298,2025-03-03T07:21:41,2025-03-03T07:21:58,S020,5
T298,2025-03-03T07:25:28,2025-03-03T07:26:08,S019,6
T298,2025-03-03T07:31:27,2025-03-03T07:31:49,S018,7
T298,2025-03-03T07:35:48,2025-03-03T07:36:32,S017,8
T298,2025-03-03T07:41:09,2025-03-03T07:41:40,S016,9
T298,2025-03-03T07:45:35,2025-03-03T07:46:13,S015,10
T298,2025-03-03T07:49:20,2025-03-03T07:50:00,S014,11
T298,2025-03-03T07:54:31,2025-03-03T07:55:06,S013,12
T299,2025-03-03T07:20:00,2025-03-03T07:20:39,S013,1
T299,2025-03-03T07:24:21,2025-03-03T07:25:01,S014,2
T299,2025-03-03T07:29:50,2025-03-03T07:30:16,S015,3
T299,2025-03-03T07:33:56,2025-03-03T07:34:22,S016,4
T299,2025-03-03T07:38:36,2025-03-03T07:39:13,S017,5
T299,2025-03-03T07:44:30,2025-03-03T07:45:12,S018,6
T299,2025-03-03T07:49:53,2025-03-03T07:50:13,S019,7
T299,2025-03-03T07:54:30,2025-03-03T07:55:09,S020,8
T299,2025-03-03T07:58:27,2025-03-03T07:58:54,S021,9
T299,2025-03-03T08:03:10,2025-03-03T08:03:50,S022,10
T299,2025-03-03T08:08:57,2025-03-03T08:09:12,S023,11
T299,2025-03-03T08:14:46,2025-03-03T08:15:21,S024,12
T300,2025-03-03T07:37:00,2025-03-03T07:37:44,S024,1
T300,2025-03-03T07:43:04,2025-03-03T07:43:46,S023,2
T300,2025-03-03T07:49:13,2025-03-03T07:49:31,S022,3
T300,2025-03-03T07:53:23,2025-03-03T07:54:01,S021,4
T300,2025-03-03T07:58:26,2025-03-03T07:59:04,S020,5
T300,2025-03-03T08:04:28,2025-03-03T08:05:04,S019,6
T300,2025-03-03T08:09:38,2025-03-03T08:10:11,S018,7
T300,2025-03-03T08:15:26,2025-03-03T08:16:02,S017,8
T300,2025-03-03T08:19:56,2025-03-03T08:20:24,S016,9
T300,2025-03-03T08:25:57,2025-03-03T08:26:33,S015,10
T300,2025-03-03T08:31:09,2025-03-03T08:31:38,S014,11
T300,2025-03-03T08:36:20,2025-03-03T08:37:03,S013,12
T301,2025-03-03T08:02:00,2025-03-03T08:02:15,S013,1
T301,2025-03-03T08:05:21,2025-03-03T08:05:37,S014,2
T301,2025-03-03T08:09:31,2025-03-03T08:10:02,S015,3
T301,2025-03-03T08:14:25,2025-03-03T08:14:49,S016,4
T301,2025-03-03T08:20:06,2025-03-03T08:20:25,S017,5
T301,2025-03-03T08:24:34,2025-03-03T08:25:10,S018,6
T301,2025-03-03T08:29:30,2025-03-03T08:29:49,S019,7
T301,2025-03-03T08:33:54,2025-03-03T08:34:19,S020,8
T301,2025-03-03T08:39:09,2025-03-03T08:39:24,S021,9
T301,2025-03-03T08:44:27,2025-03-03T08:45:09,S022,10
T301,2025-03-03T08:49:02,2025-03-03T08:49:26,S023,11
T301,2025-03-03T08:52:57,2025-03-03T08:53:25,S024,12
T302,2025-03-03T08:22:00,2025-03-03T08:22:29,S024,1
T302,2025-03-03T08:27:53,2025-03-03T08:28:09,S023,2
T302,2025-03-03T08:33:29,2025-03-03T08:33:56,S022,3
T302,2025-03-03T08:38:40,2025-03-03T08:39:08,S021,4
T302,2025-03-03T08:43:31,2025-03-03T08:44:01,S020,5
T302,2025-03-03T08:48:37,2025-03-03T08:49:11,S019,6
T302,2025-03-03T08:54:11,2025-03-03T08:54:38,S018,7
T302,2025-03-03T09:00:06,2025-03-03T09:00:36,S017,8
T302,2025-03-03T09:04:18,2025-03-03T09:04:33,S016,9
T302,2025-03-03T09:09:08,2025-03-03T09:09:23,S015,10
T302,2025-03-03T09:13:23,2025-03-03T09:13:47,S014,11
T302,2025-03-03T09:18:40,2025-03-03T09:19:05,S013,12
T303,2025-03-03T08:39:00,2025-03-03T08:39:27,S013,1
T303,2025-03-03T08:42:51,2025-03-03T08:43:14,S014,2
T303,2025-03-03T08:46:41,2025-03-03T08:47:25,S015,3
T303,2025-03-03T08:50:54,2025-03-03T08:51:20,S016,4
T303,2025-03-03T08:56:52,2025-03-03T08:57:14,S017,5
T303,2025-03-03T09:01:33,2025-03-03T09:02:10,S018,6
T303,2025-03-03T09:06:33,2025-03-03T09:06:52,S019,7
T303,2025-03-03T09:10:55,2025-03-03T09:11:34,S020,8
T303,2025-03-03T09:16:32,2025-03-03T09:16:52,S021,9
T303,2025-03-03T09:21:17,2025-03-03T09:21:47,S022,10
T303,2025-03-03T09:24:54,2025-03-03T09:25:10,S023,11
T303,2025-03-03T09:29:02,2025-03-03T09:29:45,S024,12
T304,2025-03-03T09:02:00,2025-03-03T09:02:20,S024,1
T304,2025-03-03T09:05:49,2025-03-03T09:06:12,S023,2
T304,2025-03-03T09:09:55,2025-03-03T09:10:24,S022,3
T304,2025-03-03T09:14:58,2025-03-03T09:15:30,S021,4
T304,2025-03-03T09:20:04,2025-03-03T09:20:31,S020,5
T304,2025-03-03T09:24:15,2025-03-03T09:24:39,S019,6
T304,2025-03-03T09:27:46,2025-03-03T09:28:28,S018,7
T304,2025-03-03T09:33:46,2025-03-03T09:34:06,S017,8
T304,2025-03-03T09:37:50,2025-03-03T09:38:27,S016,9
T304,2025-03-03T09:42:49,2025-03-03T09:43:04,S015,10
T304,2025-03-03T09:48:32,2025-03-03T09:48:48,S014,11
T304,2025-03-03T09:52:07,2025-03-03T09:52:30,S013,12
T305,2025-03-03T09:20:00,2025-03-03T09:20:19,S013,1
T305,2025-03-03T09:24:24,2025-03-03T09:24:59,S014,2
T305,2025-03-03T09:29:57,2025-03-03T09:30:38,S015,3
T305,2025-03-03T09:35:33,2025-03-03T09:36:12,S016,4
T305,2025-03-03T09:41:33,2025-03-03T09:41:56,S017,5
T305,2025-03-03T09:45:45,2025-03-03T09:46:17,S018,6
T305,2025-03-03T09:49:25,2025-03-03T09:49:43,S019,7
T305,2025-03-03T09:55:06,2025-03-03T09:55:38,S020,8
T305,2025-03-03T10:00:34,2025-03-03T10:01:15,S021,9
T305,2025-03-03T10:05:33,2025-03-03T10:06:09,S022,10
T305,2025-03-03T10:11:00,2025-03-03T10:11:33,S023,11
T305,2025-03-03T10:14:43,2025-03-03T10:15:08,S024,12
T312,2025-03-03T06:57:00,2025-03-03T06:57:44,S036,1
T312,2025-03-03T07:02:19,2025-03-03T07:02:47,S035,2
T312,2025-03-03T07:05:27,2025-03-03T07:06:08,S034,3
T312,2025-03-03T07:09:46,2025-03-03T07:10:22,S033,4
T312,2025-03-03T07:14:27,2025-03-03T07:14:54,S032,5
T312,2025-03-03T07:17:48,2025-03-03T07:18:06,S031,6
T312,2025-03-03T07:23:00,2025-03-03T07:23:21,S030,7
T312,2025-03-03T07:26:00,2025-03-03T07:26:39,S029,8
T312,2025-03-03T07:29:12,2025-03-03T07:29:50,S028,9
T312,2025-03-03T07:34:24,2025-03-03T07:34:43,S027,10
T312,2025-03-03T07:38:55,2025-03-03T07:39:33,S026,11
T312,2025-03-03T07:42:32,2025-03-03T07:43:07,S025,12
T313,2025-03-03T07:20:00,2025-03-03T07:20:33,S025,1
T313,2025-03-03T07:25:10,2025-03-03T07:25:28,S026,2
T313,2025-03-03T07:29:19,2025-03-03T07:29:41,S027,3
T313,2025-03-03T07:33:31,2025-03-03T07:34:09,S028,4
T313,2025-03-03T07:37:17,2025-03-03T07:37:53,S029,5
T313,2025-03-03T07:41:14,2025-03-03T07:41:56,S030,6
T313,2025-03-03T07:47:29,2025-03-03T07:47:46,S031,7
T313,2025-03-03T07:52:31,2025-03-03T07:53:09,S032,8
T313,2025-03-03T07:56:48,2025-03-03T07:57:09,S033,9
T313,2025-03-03T08:00:20,2025-03-03T08:00:42,S034,10
T313,2025-03-03T08:03:49,2025-03-03T08:04:29,S035,11
T313,2025-03-03T08:08:25,2025-03-03T08:09:01,S036,12
T314,2025-03-03T07:43:00,2025-03-03T07:43:19,S036,1
T314,2025-03-03T07:46:54,2025-03-03T07:47:26,S035,2
T314,2025-03-03T07:52:11,2025-03-03T07:52:35,S034,3
T314,2025-03-03T07:56:39,2025-03-03T07:57:19,S033,4
T314,2025-03-03T08:01:51,2025-03-03T08:02:30,S032,5
T314,2025-03-03T08:05:53,2025-03-03T08:06:25,S031,6
T314,2025-03-03T08:09:43,2025-03-03T08:10:09,S030,7
T314,2025-03-03T08:15:30,2025-03-03T08:16:04,S029,8
T314,2025-03-03T08:20:42,2025-03-03T08:21:10,S028,9
T314,2025-03-03T08:26:07,2025-03-03T08:26:26,S027,10
T314,2025-03-03T08:30:44,2025-03-03T08:31:22,S026,11
T314,2025-03-03T08:35:45,2025-03-03T08:36:15,S025,12
T315,2025-03-03T08:01:00,2025-03-03T08:01:41,S025,1
T315,2025-03-03T08:06:41,2025-03-03T08:07:21,S026,2
T315,2025-03-03T08:12:44,2025-03-03T08:13:20,S027,3
T315,2025-03-03T08:16:46,2025-03-03T08:17:23,S028,4
T315,2025-03-03T08:22:51,2025-03-03T08:23:34,S029,5
T315,2025-03-03T08:27:36,2025-03-03T08:27:56,S030,6
T315,2025-03-03T08:32:14,2025-03-03T08:32:42,S031,7
T315,2025-03-03T08:36:21,2025-03-03T08:36:41,S032,8
T315,2025-03-03T08:41:47,2025-03-03T08:42:17,S033,9
T315,2025-03-03T08:47:16,2025-03-03T08:47:39,S034,10
T315,2025-03-03T08:51:36,2025-03-03T08:51:55,S035,11
T315,2025-03-03T08:56:53,2025-03-03T08:57:37,S036,12
T316,2025-03-03T08:20:00,2025-03-03T08:20:17,S036,1
T316,2025-03-03T08:24:17,2025-03-03T08:24:54,S035,2
T316,2025-03-03T08:29:38,2025-03-03T08:30:06,S034,3
T316,2025-03-03T08:33:59,2025-03-03T08:34:38,S033,4
T316,2025-03-03T08:38:51,2025-03-03T08:39:19,S032,5
T316,2025-03-03T08:43:37,2025-03-03T08:44:21,S031,6
T316,2025-03-03T08:48:08,2025-03-03T08:48:40,S030,7
T316,2025-03-03T08:54:02,2025-03-03T08:54:43,S029,8
T316,2025-03-03T08:59:58,2025-03-03T09:00:20,S028,9
T316,2025-03-03T09:03:51,2025-03-03T09:04:14,S027,10
T316,2025-03-03T09:09:11,2025-03-03T09:09:33,S026,11
T316,2025-03-03T09:12:56,2025-03-03T09:13:24,S025,12
T317,2025-03-03T08:43:00,2025-03-03T08:43:15,S025,1
T317,2025-03-03T08:47:53,2025-03-03T08:48:09,S026,2
T317,2025-03-03T08:52:32,2025-03-03T08:53:04,S027,3
T317,2025-03-03T08:56:56,2025-03-03T08:57:14,S028,4
T317,2025-03-03T09:00:36,2025-03-03T09:01:11,S029,5
T317,2025-03-03T09:05:41,2025-03-03T09:06:22,S030,6
T317,2025-03-03T09:10:00,2025-03-03T09:10:15,S031,7
T317,2025-03-03T09:14:17,2025-03-03T09:14:45,S032,8
T317,2025-03-03T09:19:18,2025-03-03T09:19:40,S033,9
T317,2025-03-03T09:24:49,2025-03-03T09:25:20,S034,10
T317,2025-03-03T09:30:56,2025-03-03T09:31:28,S035,11
T317,2025-03-03T09:34:47,2025-03-03T09:35:09,S036,12
T318,2025-03-03T09:02:00,2025-03-03T09:02:32,S036,1
T318,2025-03-03T09:06:32,2025-03-03T09:06:48,S035,2
T318,2025-03-03T09:11:01,2025-03-03T09:11:44,S034,3
T318,2025-03-03T09:16:50,2025-03-03T09:17:19,S033,4
T318,2025-03-03T09:21:01,2025-03-03T09:21:35,S032,5
T318,2025-03-03T09:27:03,2025-03-03T09:27:36,S031,6
T318,2025-03-03T09:30:57,2025-03-03T09:31:29,S030,7
T318,2025-03-03T09:34:59,2025-03-03T09:35:30,S029,8
T318,2025-03-03T09:39:49,2025-03-03T09:40:20,S028,9
T318,2025-03-03T09:44:32,2025-03-03T09:45:06,S027,10
T318,2025-03-03T09:49:32,2025-03-03T09:49:59,S026,11
T318,2025-03-03T09:54:51,2025-03-03T09:55:16,S025,12
T319,2025-03-03T09:17:00,2025-03-03T09:17:27,S025,1
T319,2025-03-03T09:21:47,2025-03-03T09:22:24,S026,2
T319,2025-03-03T09:27:18,2025-03-03T09:27:58,S027,3
T319,2025-03-03T09:31:18,2025-03-03T09:31:39,S028,4
T319,2025-03-03T09:35:41,2025-03-03T09:36:05,S029,5
T319,2025-03-03T09:40:29,2025-03-03T09:40:48,S030,6
T319,2025-03-03T09:46:06,2025-03-03T09:46:42,S031,7
T319,2025-03-03T09:50:07,2025-03-03T09:50:25,S032,8
T319,2025-03-03T09:54:54,2025-03-03T09:55:27,S033,9
T319,2025-03-03T10:00:16,2025-03-03T10:00:50,S034,10
T319,2025-03-03T10:04:14,2025-03-03T10:04:56,S035,11
T319,2025-03-03T10:10:17,2025-03-03T10:10:38,S036,12
T326,2025-03-03T06:58:00,2025-03-03T06:58:36,S048,1
T326,2025-03-03T07:01:19,2025-03-03T07:01:52,S047,2
T326,2025-03-03T07:06:06,2025-03-03T07:06:26,S046,3
T326,2025-03-03T07:09:50,2025-03-03T07:10:19,S045,4
T326,2025-03-03T07:14:36,2025-03-03T07:15:11,S044,5
T326,2025-03-03T07:18:07,2025-03-03T07:18:29,S043,6
T326,2025-03-03T07:22:44,2025-03-03T07:23:15,S042,7
T326,2025-03-03T07:28:02,2025-03-03T07:28:26,S041,8
T326,2025-03-03T07:31:15,2025-03-03T07:31:35,S040,9
T326,2025-03-03T07:36:29,2025-03-03T07:36:48,S039,10
T326,2025-03-03T07:41:24,2025-03-03T07:41:46,S038,11
T326,2025-03-03T07:44:49,2025-03-03T07:45:07,S037,12
T327,2025-03-03T07:19:00,2025-03-03T07:19:35,S037,1
T327,2025-03-03T07:23:17,2025-03-03T07:23:47,S038,2
T327,2025-03-03T07:29:08,2025-03-03T07:29:34,S039,3
T327,2025-03-03T07:35:05,2025-03-03T07:35:25,S040,4
T327,2025-03-03T07:40:22,2025-03-03T07:40:45,S041,5
T327,2025-03-03T07:44:22,2025-03-03T07:44:45,S042,6
T327,2025-03-03T07:48:45,2025-03-03T07:49:25,S043,7
T327,2025-03-03T07:53:45,2025-03-03T07:54:24,S044,8
T327,2025-03-03T07:59:10,2025-03-03T07:59:40,S045,9
T327,2025-03-03T08:04:22,2025-03-03T08:04:59,S046,10
T327,2025-03-03T08:09:21,2025-03-03T08:10:03,S047,11
T327,2025-03-03T08:14:36,2025-03-03T08:15:18,S048,12
T328,2025-03-03T07:38:00,2025-03-03T07:38:37,S048,1
T328,2025-03-03T07:42:22,2025-03-03T07:42:55,S047,2
T328,2025-03-03T07:47:03,2025-03-03T07:47:26,S046,3
T328,2025-03-03T07:51:25,2025-03-03T07:51:48,S045,4
T328,2025-03-03T07:55:44,2025-03-03T07:56:03,S044,5
T328,2025-03-03T08:00:16,2025-03-03T08:00:35,S043,6
T328,2025-03-03T08:04:48,2025-03-03T08:05:08,S042,7
T328,2025-03-03T08:08:44,2025-03-03T08:09:02,S041,8
T328,2025-03-03T08:12:52,2025-03-03T08:13:33,S040,9
T328,2025-03-03T08:19:00,2025-03-03T08:19:37,S039,10
T328,2025-03-03T08:24:33,2025-03-03T08:24:59,S038,11
T328,2025-03-03T08:29:21,2025-03-03T08:29:47,S037,12
T329,2025-03-03T07:59:00,2025-03-03T07:59:40,S037,1
T329,2025-03-03T08:03:15,2025-03-03T08:03:42,S038,2
T329,2025-03-03T08:07:00,2025-03-03T08:07:40,S039,3
T329,2025-03-03T08:13:00,2025-03-03T08:13:26,S040,4
T329,2025-03-03T08:18:31,2025-03-03T08:19:11,S041,5
T329,2025-03-03T08:24:39,2025-03-03T08:24:59,S042,6
T329,2025-03-03T08:29:46,2025-03-03T08:30:08,S043,7
T329,2025-03-03T08:35:10,2025-03-03T08:35:38,S044,8
T329,2025-03-03T08:40:48,2025-03-03T08:41:09,S045,9
T329,2025-03-03T08:45:21,2025-03-03T08:45:37,S046,10
T329,2025-03-03T08:49:31,2025-03-03T08:50:07,S047,11
T329,2025-03-03T08:54:44,2025-03-03T08:55:22,S048,12
T330,2025-03-03T08:19:00,2025-03-03T08:19:17,S048,1
T330,2025-03-03T08:23:28,2025-03-03T08:23:57,S047,2
T330,2025-03-03T08:27:54,2025-03-03T08:28:37,S046,3
T330,2025-03-03T08:31:51,2025-03-03T08:32:15,S045,4
T330,2025-03-03T08:37:36,2025-03-03T08:37:54,S044,5
T330,2025-03-03T08:41:05,2025-03-03T08:41:35,S043,6
T330,2025-03-03T08:46:18,2025-03-03T08:46:46,S042,7
T330,2025-03-03T08:51:17,2025-03-03T08:51:41,S041,8
T330,2025-03-03T08:54:55,2025-03-03T08:55:37,S040,9
T330,2025-03-03T09:01:09,2025-03-03T09:01:28,S039,10
T330,2025-03-03T09:04:53,2025-03-03T09:05:25,S038,11
T330,2025-03-03T09:09:21,2025-03-03T09:09:42,S037,12
T331,2025-03-03T08:42:00,2025-03-03T08:42:24,S037,1
T331,2025-03-03T08:46:49,2025-03-03T08:47:15,S038,2
T331,2025-03-03T08:51:56,2025-03-03T08:52:15,S039,3
T331,2025-03-03T08:57:40,2025-03-03T08:57:55,S040,4
T331,2025-03-03T09:01:52,2025-03-03T09:02:22,S041,5
T331,2025-03-03T09:06:04,2025-03-03T09:06:39,S042,6
T331,2025-03-03T09:12:15,2025-03-03T09:12:38,S043,7
T331,2025-03-03T09:16:55,2025-03-03T09:17:38,S044,8
T331,2025-03-03T09:20:55,2025-03-03T09:21:15,S045,9
T331,2025-03-03T09:24:46,2025-03-03T09:25:17,S046,10
T331,2025-03-03T09:30:42,2025-03-03T09:31:06,S047,11
T331,2025-03-03T09:36:04,2025-03-03T09:36:48,S048,12
T332,2025-03-03T09:01:00,2025-03-03T09:01:16,S048,1
T332,2025-03-03T09:04:39,2025-03-03T09:04:56,S047,2
T332,2025-03-03T09:08:34,2025-03-03T09:08:58,S046,3
T332,2025-03-03T09:12:07,2025-03-03T09:12:46,S045,4
T332,2025-03-03T09:17:36,2025-03-03T09:18:04,S044,5
T332,2025-03-03T09:21:36,2025-03-03T09:22:06,S043,6
T332,2025-03-03T09:25:20,2025-03-03T09:25:49,S042,7
T332,2025-03-03T09:30:58,2025-03-03T09:31:38,S041,8
T332,2025-03-03T09:36:49,2025-03-03T09:37:20,S040,9
T332,2025-03-03T09:41:52,2025-03-03T09:42:21,S039,10
T332,2025-03-03T09:45:34,2025-03-03T09:46:00,S038,11
T332,2025-03-03T09:50:11,2025-03-03T09:50:26,S037,12
T333,2025-03-03T09:18:00,2025-03-03T09:18:41,S037,1
T333,2025-03-03T09:22:58,2025-03-03T09:23:36,S038,2
T333,2025-03-03T09:26:57,2025-03-03T09:27:25,S039,3
T333,2025-03-03T09:32:36,2025-03-03T09:33:13,S040,4
T333,2025-03-03T09:37:47,2025-03-03T09:38:02,S041,5
T333,2025-03-03T09:42:05,2025-03-03T09:42:39,S042,6
T333,2025-03-03T09:47:37,2025-03-03T09:47:55,S043,7
T333,2025-03-03T09:51:23,2025-03-03T09:51:40,S044,8
T333,2025-03-03T09:56:16,2025-03-03T09:57:00,S045,9
T333,2025-03-03T10:00:46,2025-03-03T10:01:04,S046,10
T333,2025-03-03T10:04:15,2025-03-03T10:04:59,S047,11
T333,2025-03-03T10:10:28,2025-03-03T10:10:55,S048,12
T340,2025-03-03T07:01:00,2025-03-03T07:01:32,S060,1
T340,2025-03-03T07:04:59,2025-03-03T07:05:26,S059,2
T340,2025-03-03T07:10:51,2025-03-03T07:11:14,S058,3
T340,2025-03-03T07:15:34,2025-03-03T07:15:53,S057,4
T340,2025-03-03T07:19:07,2025-03-03T07:19:27,S056,5
T340,2025-03-03T07:22:41,2025-03-03T07:23:21,S055,6
T340,2025-03-03T07:28:47,2025-03-03T07:29:29,S054,7
T340,2025-03-03T07:33:57,2025-03-03T07:34:15,S053,8
T340,2025-03-03T07:38:38,2025-03-03T07:39:04,S052,9
T340,2025-03-03T07:42:17,2025-03-03T07:42:43,S051,10
T340,2025-03-03T07:47:55,2025-03-03T07:48:12,S050,11
T340,2025-03-03T07:52:10,2025-03-03T07:52:29,S049,12
